time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_mla_kv_cache_save.min,time_stats.attn_mla_kv_cache_save.max,time_stats.attn_mla_kv_cache_save.mean,time_stats.attn_mla_kv_cache_save.median,time_stats.attn_mla_kv_cache_save.std,time_stats.attn_mla_kv_cache_save.count,time_stats.attn_mla_prefill_kv_up_proj.min,time_stats.attn_mla_prefill_kv_up_proj.max,time_stats.attn_mla_prefill_kv_up_proj.mean,time_stats.attn_mla_prefill_kv_up_proj.median,time_stats.attn_mla_prefill_kv_up_proj.std,time_stats.attn_mla_prefill_kv_up_proj.count,time_stats.attn_mla_prefill.min,time_stats.attn_mla_prefill.max,time_stats.attn_mla_prefill.mean,time_stats.attn_mla_prefill.median,time_stats.attn_mla_prefill.std,time_stats.attn_mla_prefill.count,time_stats.attn_mla_decode_q_latent_proj.min,time_stats.attn_mla_decode_q_latent_proj.max,time_stats.attn_mla_decode_q_latent_proj.mean,time_stats.attn_mla_decode_q_latent_proj.median,time_stats.attn_mla_decode_q_latent_proj.std,time_stats.attn_mla_decode_q_latent_proj.count,time_stats.attn_mla_decode.min,time_stats.attn_mla_decode.max,time_stats.attn_mla_decode.mean,time_stats.attn_mla_decode.median,time_stats.attn_mla_decode.std,time_stats.attn_mla_decode.count,time_stats.attn_mla_v_up_proj.min,time_stats.attn_mla_v_up_proj.max,time_stats.attn_mla_v_up_proj.mean,time_stats.attn_mla_v_up_proj.median,time_stats.attn_mla_v_up_proj.std,time_stats.attn_mla_v_up_proj.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_prefill_tokens,total_decode_tokens,total_tokens,decode_avg_kv_cache_size,batch_composition_ratio,mode,is_true_mixed_batch,is_mixed_batch,is_prefill,batch_size,prefill_chunk_size,kv_cache_size,head_size,qk_nope_head_dim,qk_rope_head_dim,qk_head_dim,kv_lora_rank,v_head_dim,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,max_seqlen_q,max_seqlen_k,num_actual_tokens,max_seq_len,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature,is_mla_profile_import
0.00419999985024333,0.010160000063478947,0.005439999978989363,0.004279999993741512,0.0023603390005854626,5,0.03815999999642372,0.07952000200748444,0.046624000370502475,0.038440000265836716,0.016448876274932116,5,0.1151600033044815,0.619841992855072,0.21668059825897218,0.11655999720096588,0.20158170031558728,5,14.04528522491455,14.51000690460205,14.256965827941894,14.213445663452148,0.1798930372553672,5,0.013120000250637531,0.01396000012755394,0.013464000076055527,0.01348000019788742,0.0002891089095782213,5,0.07680000364780426,0.0782800018787384,0.07761640101671219,0.07772000133991241,0.0005488187294837189,5,0.01655999943614006,0.017680000513792038,0.01696000024676323,0.016839999705553055,0.00038781465196323844,5,0.004240000154823065,0.004360000137239695,0.004288000054657459,0.004279999993741512,3.9191849152437796e-05,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[512],1,1,1,2,8192,1,8193,512,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8192,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.004480000119656324,0.012240000069141388,0.006072000041604042,0.004519999958574772,0.0030842464372552165,5,0.03807999938726425,0.11800099909305573,0.05444019958376885,0.03855999931693077,0.03178384697799369,5,0.11720100045204163,0.5359609723091125,0.20178459584712982,0.1186010017991066,0.16709010830776588,5,14.072808265686035,14.497288703918457,14.257920074462891,14.140767097473145,0.1805946282359942,5,0.019680000841617584,0.020759999752044678,0.020232000201940537,0.02012000046670437,0.00045353683157053844,5,0.24023999273777008,0.24352100491523743,0.24184079766273497,0.24220100045204163,0.0011582091848832722,5,0.010879999957978725,0.011119999922811985,0.010951999947428704,0.01092000026255846,8.90841888737387e-05,5,0.004480000119656324,0.004639999940991402,0.0045679999515414235,0.004559999797493219,5.306596546984384e-05,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[4096],1,1,1,2,8192,1,8193,4096,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8192,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.00431999983265996,0.010239999741315842,0.005559999868273735,0.00443999981507659,0.0023404614285563985,5,0.038120001554489136,0.07128000259399414,0.04592800065875054,0.038839999586343765,0.012808633063774427,5,0.1165200024843216,0.637802004814148,0.22149680107831954,0.11744099855422974,0.20815338140958223,5,14.078006744384766,14.206167221069336,14.138558769226075,14.143567085266113,0.044937810854676664,5,0.013000999577343464,0.013559999875724316,0.013328199833631515,0.013399999588727951,0.00019298958259279117,5,0.09363999962806702,0.09483999758958817,0.09397619962692261,0.09380000084638596,0.00043922746494536795,5,0.010440000332891941,0.01104000024497509,0.010672200098633766,0.010639999993145466,0.0002077386888086507,5,0.004360000137239695,0.004519999958574772,0.004423999972641468,0.004399999976158142,5.425858614264964e-05,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[1024],1,1,1,2,8192,1,8193,1024,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8192,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.004360000137239695,0.01140000019222498,0.00578400008380413,0.004399999976158142,0.0028080570332292836,5,0.038440000265836716,0.07336000353097916,0.045848000794649124,0.03903999924659729,0.013762196540597793,5,0.11804000288248062,0.45860201120376587,0.18671260327100753,0.1186399981379509,0.13594660628450625,5,14.054007530212402,14.12624740600586,14.085199356079102,14.084648132324219,0.025148913703914536,5,0.016119999811053276,0.017400000244379044,0.01655999980866909,0.0163199994713068,0.0004581705754863621,5,0.14484000205993652,0.15516099333763123,0.1479764014482498,0.1465200036764145,0.003671428118183234,5,0.01923999935388565,0.0225600004196167,0.020327999815344812,0.01979999989271164,0.0012014395191148831,5,0.004360000137239695,0.005799999926239252,0.004688000027090311,0.004399999976158142,0.0005573651807595595,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[2048],1,1,1,2,8192,1,8193,2048,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8192,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.00419999985024333,0.00860000029206276,0.0051520000211894516,0.00431999983265996,0.0017248120112744224,5,0.03832000121474266,0.07020100206136703,0.044968200474977495,0.03872000053524971,0.012617884483123312,5,0.11664099991321564,0.5778809785842896,0.20996059477329254,0.11852099746465683,0.18396186530372025,5,14.028325080871582,14.171404838562012,14.08250904083252,14.07800579071045,0.051766621907221255,5,0.018200000748038292,0.01964000053703785,0.01895200051367283,0.019120000302791595,0.0004835864863122616,5,0.18908099830150604,0.19112099707126617,0.19042479991912842,0.1905210018157959,0.0007192294247599363,5,0.010520000010728836,0.01083999965339899,0.01067200005054474,0.010639999993145466,0.0001274989269026677,5,0.00419999985024333,0.004279999993741512,0.0042559999972581865,0.004279999993741512,3.200003411633561e-05,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[3072],1,1,1,2,8192,1,8193,3072,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8192,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.004519999958574772,0.015479999594390392,0.006743999943137169,0.004600000102072954,0.004368146343847245,5,0.03807999938726425,0.08907999843358994,0.04862399995326996,0.03872000053524971,0.020231342855409208,5,0.11684100329875946,0.5533620119094849,0.2045610025525093,0.11727999895811081,0.17440105339087203,5,13.961565017700195,14.502646446228027,14.295661926269531,14.476526260375977,0.24177618888150723,5,0.02024099975824356,0.022840000689029694,0.020912200212478638,0.020479999482631683,0.0009709314318527924,5,0.455361008644104,0.462801992893219,0.45820939540863037,0.45628198981285095,0.0029134752200809656,5,0.01727999933063984,0.018479999154806137,0.017719999700784684,0.017640000209212303,0.0004210460888901584,5,0.00443999981507659,0.004600000102072954,0.0045439998619258406,0.004559999797493219,5.4258695995502165e-05,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[8192],1,1,1,2,8192,1,8193,8192,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8193,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.004360000137239695,0.017160000279545784,0.006968000065535307,0.00443999981507659,0.005096157090287422,5,0.038520000874996185,0.0737600028514862,0.04572800025343895,0.038759998977184296,0.014016594892113418,5,0.11751999706029892,0.603522002696991,0.21530499905347825,0.11824099719524384,0.1941094824364173,5,14.037286758422852,14.532488822937012,14.319536018371583,14.457207679748535,0.21944420076437354,5,0.014360000379383564,0.015519999898970127,0.014760000072419644,0.014639999717473984,0.000407921416080069,5,0.29440099000930786,0.3002009987831116,0.2978730022907257,0.2982009947299957,0.0019411214248138506,5,0.012760000303387642,0.014639999717473984,0.013303999789059162,0.013039999641478062,0.0006935588582296021,5,0.004360000137239695,0.004480000119656324,0.004440000094473362,0.004480000119656324,5.0596459691431135e-05,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[5120],1,1,1,2,8192,1,8193,5120,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8192,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.00419999985024333,0.004279999993741512,0.004232000000774861,0.004240000154823065,2.9933337677144675e-05,5,0.03764000162482262,0.09363999962806702,0.04936039969325066,0.03864099830389023,0.02214530663478733,5,0.11540000140666962,0.5544019937515259,0.20347259938716888,0.11588100343942642,0.175464933515425,5,14.019564628601074,14.530966758728027,14.319518280029296,14.42748737335205,0.20904642416923905,5,0.022840000689029694,0.02556000091135502,0.02353620044887066,0.023080000653862953,0.001016768497487229,5,0.15459999442100525,0.15627999603748322,0.155239999294281,0.15488000214099884,0.0006181243985538358,5,0.0284000001847744,0.02879999950528145,0.02856000028550625,0.02848000079393387,0.00016780927272153556,5,0.004240000154823065,0.005040000192821026,0.004432000126689673,0.004279999993741512,0.00030714169293872873,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],"[512, 512]",1,2,2,3,8192,2,8194,512,0.3333333333333333,true_mixed,True,False,True,3,0,0,576,128,64,192,512,128,8194,8192,2,8192,8192,8194,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.004480000119656324,0.015200000256299973,0.006648000050336123,0.004519999958574772,0.004276103000819071,5,0.03880000114440918,0.08367999643087387,0.04829599931836128,0.03991999849677086,0.01770007040621766,5,0.11695999652147293,0.6028820276260376,0.21462460458278657,0.11736000329256058,0.19412955850478136,5,14.00328540802002,14.115765571594238,14.061477661132812,14.043685913085938,0.04263786363142392,5,0.01727999933063984,0.018039999529719353,0.01769599989056587,0.017799999564886093,0.00028910900235359113,5,0.35408100485801697,0.35908201336860657,0.356793200969696,0.35708099603652954,0.001653280347772715,5,0.01056000031530857,0.011119999922811985,0.010752000100910663,0.0106800002977252,0.0002014348037498252,5,0.004480000119656324,0.006039999891072512,0.00505599994212389,0.004559999797493219,0.0006809874334096791,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],[6144],1,1,1,2,8192,1,8193,6144,0.5,true_mixed,True,False,True,2,0,0,576,128,64,192,512,128,8193,8192,1,8192,8192,8193,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
0.00443999981507659,0.005200000014156103,0.004615999944508076,0.004480000119656324,0.000293503022855848,5,0.03799999877810478,0.14228099584579468,0.05934419855475426,0.038759998977184296,0.04147111774025192,5,0.11680100113153458,0.5367209911346436,0.20112879872322081,0.1170400008559227,0.16779669025103508,5,13.961685180664062,14.552806854248047,14.187357902526855,13.997525215148926,0.2550336582422579,5,0.03440000116825104,0.03756000101566315,0.0353520005941391,0.0350399985909462,0.001131766830703903,5,0.48996201157569885,0.49716100096702576,0.49318559765815734,0.4930419921875,0.00231178373176978,5,0.017680000513792038,0.019840000197291374,0.01823200024664402,0.017880000174045563,0.0008081187720145416,5,0.004480000119656324,0.004639999940991402,0.0045599999837577345,0.004559999797493219,5.656851225467499e-05,5,7168,128,1,32,8,9216,TORCH_SDPA_MLA,[8192],[0],"[4096, 4096]",1,2,2,3,8192,2,8194,4096,0.3333333333333333,true_mixed,True,False,True,3,0,0,576,128,64,192,512,128,8194,8192,2,8192,8192,8194,8192,False,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128,False
